fileName,groupName,attributeName,attributeValue
new_spam.csv,yesno:n,crl.tot,5902
new_spam.csv,yesno:n,crl.tot,26
new_spam.csv,yesno:n,crl.tot,3
new_spam.csv,yesno:n,crl.tot,65
new_spam.csv,yesno:n,crl.tot,1866
new_spam.csv,yesno:n,crl.tot,35
new_spam.csv,yesno:n,crl.tot,150
new_spam.csv,yesno:n,crl.tot,1
new_spam.csv,yesno:n,crl.tot,28
new_spam.csv,yesno:n,crl.tot,16
new_spam.csv,yesno:n,crl.tot,791
new_spam.csv,yesno:n,crl.tot,83
new_spam.csv,yesno:n,crl.tot,26
new_spam.csv,yesno:n,crl.tot,709
new_spam.csv,yesno:n,crl.tot,27
new_spam.csv,yesno:n,crl.tot,50
new_spam.csv,yesno:n,crl.tot,16
new_spam.csv,yesno:n,crl.tot,122
new_spam.csv,yesno:n,crl.tot,28
new_spam.csv,yesno:n,crl.tot,13
new_spam.csv,yesno:n,crl.tot,113
new_spam.csv,yesno:n,crl.tot,114
new_spam.csv,yesno:n,crl.tot,843
new_spam.csv,yesno:n,crl.tot,12
new_spam.csv,yesno:n,crl.tot,45
new_spam.csv,yesno:n,crl.tot,8
new_spam.csv,yesno:n,crl.tot,21
new_spam.csv,yesno:n,crl.tot,7
new_spam.csv,yesno:n,crl.tot,72
new_spam.csv,yesno:n,crl.tot,49
new_spam.csv,yesno:n,crl.tot,20
new_spam.csv,yesno:n,crl.tot,89
new_spam.csv,yesno:n,crl.tot,23
new_spam.csv,yesno:n,crl.tot,123
new_spam.csv,yesno:n,crl.tot,1995
new_spam.csv,yesno:n,crl.tot,25
new_spam.csv,yesno:n,crl.tot,433
new_spam.csv,yesno:n,crl.tot,20
new_spam.csv,yesno:n,crl.tot,723
new_spam.csv,yesno:n,crl.tot,16
new_spam.csv,yesno:n,crl.tot,11
new_spam.csv,yesno:n,crl.tot,147
new_spam.csv,yesno:n,crl.tot,41
new_spam.csv,yesno:n,crl.tot,242
new_spam.csv,yesno:n,crl.tot,158
new_spam.csv,yesno:n,crl.tot,68
new_spam.csv,yesno:n,crl.tot,11
new_spam.csv,yesno:n,crl.tot,11
new_spam.csv,yesno:n,crl.tot,14
new_spam.csv,yesno:n,crl.tot,8
new_spam.csv,yesno:n,crl.tot,90
new_spam.csv,yesno:n,crl.tot,21
new_spam.csv,yesno:n,crl.tot,19
new_spam.csv,yesno:n,crl.tot,535
new_spam.csv,yesno:n,crl.tot,107
new_spam.csv,yesno:n,crl.tot,2078
new_spam.csv,yesno:n,crl.tot,66
new_spam.csv,yesno:n,crl.tot,71
new_spam.csv,yesno:n,crl.tot,423
new_spam.csv,yesno:n,crl.tot,683
new_spam.csv,yesno:n,crl.tot,130
new_spam.csv,yesno:n,crl.tot,10
new_spam.csv,yesno:n,crl.tot,1064
new_spam.csv,yesno:n,crl.tot,40
new_spam.csv,yesno:n,crl.tot,39
new_spam.csv,yesno:n,crl.tot,27
new_spam.csv,yesno:n,crl.tot,97
new_spam.csv,yesno:n,crl.tot,27
new_spam.csv,yesno:n,crl.tot,24
new_spam.csv,yesno:n,crl.tot,26
new_spam.csv,yesno:n,crl.tot,59
new_spam.csv,yesno:n,crl.tot,617
new_spam.csv,yesno:n,crl.tot,693
new_spam.csv,yesno:n,crl.tot,220
new_spam.csv,yesno:n,crl.tot,11
new_spam.csv,yesno:n,crl.tot,112
new_spam.csv,yesno:n,crl.tot,4
new_spam.csv,yesno:n,crl.tot,68
new_spam.csv,yesno:n,crl.tot,357
new_spam.csv,yesno:n,crl.tot,120
new_spam.csv,yesno:n,crl.tot,329
new_spam.csv,yesno:n,crl.tot,971
new_spam.csv,yesno:n,crl.tot,496
new_spam.csv,yesno:n,crl.tot,566
new_spam.csv,yesno:n,crl.tot,164
new_spam.csv,yesno:n,crl.tot,56
new_spam.csv,yesno:n,crl.tot,11
new_spam.csv,yesno:n,crl.tot,4
new_spam.csv,yesno:n,crl.tot,496
new_spam.csv,yesno:n,crl.tot,11
new_spam.csv,yesno:n,crl.tot,115
new_spam.csv,yesno:n,crl.tot,137
new_spam.csv,yesno:n,crl.tot,654
new_spam.csv,yesno:n,crl.tot,15
new_spam.csv,yesno:n,crl.tot,68
new_spam.csv,yesno:n,crl.tot,24
new_spam.csv,yesno:n,crl.tot,168
new_spam.csv,yesno:n,crl.tot,94
new_spam.csv,yesno:n,crl.tot,185
new_spam.csv,yesno:n,crl.tot,138
new_spam.csv,yesno:n,crl.tot,11
new_spam.csv,yesno:n,crl.tot,1026
new_spam.csv,yesno:n,crl.tot,16
new_spam.csv,yesno:n,crl.tot,166
new_spam.csv,yesno:n,crl.tot,2954
new_spam.csv,yesno:n,crl.tot,1655
new_spam.csv,yesno:n,crl.tot,22
new_spam.csv,yesno:n,crl.tot,77
new_spam.csv,yesno:n,crl.tot,206
new_spam.csv,yesno:n,crl.tot,27
new_spam.csv,yesno:n,crl.tot,29
new_spam.csv,yesno:n,crl.tot,142
new_spam.csv,yesno:n,crl.tot,15
new_spam.csv,yesno:n,crl.tot,84
new_spam.csv,yesno:n,crl.tot,35
new_spam.csv,yesno:n,crl.tot,71
new_spam.csv,yesno:n,crl.tot,53
new_spam.csv,yesno:n,crl.tot,76
new_spam.csv,yesno:n,crl.tot,129
new_spam.csv,yesno:n,crl.tot,72
new_spam.csv,yesno:n,crl.tot,536
new_spam.csv,yesno:n,crl.tot,158
new_spam.csv,yesno:n,crl.tot,98
new_spam.csv,yesno:n,crl.tot,875
new_spam.csv,yesno:n,crl.tot,110
new_spam.csv,yesno:n,crl.tot,146
new_spam.csv,yesno:n,crl.tot,24
new_spam.csv,yesno:n,crl.tot,45
new_spam.csv,yesno:n,crl.tot,15
new_spam.csv,yesno:n,crl.tot,59
new_spam.csv,yesno:n,crl.tot,45
new_spam.csv,yesno:n,crl.tot,6
new_spam.csv,yesno:n,crl.tot,81
new_spam.csv,yesno:n,crl.tot,92
new_spam.csv,yesno:n,crl.tot,30
new_spam.csv,yesno:n,crl.tot,17
new_spam.csv,yesno:n,crl.tot,16
new_spam.csv,yesno:n,crl.tot,378
new_spam.csv,yesno:n,crl.tot,462
new_spam.csv,yesno:n,crl.tot,446
new_spam.csv,yesno:n,crl.tot,38
new_spam.csv,yesno:n,crl.tot,74
new_spam.csv,yesno:n,crl.tot,69
new_spam.csv,yesno:n,crl.tot,59
new_spam.csv,yesno:n,crl.tot,88
new_spam.csv,yesno:n,crl.tot,46
new_spam.csv,yesno:n,crl.tot,47
new_spam.csv,yesno:n,crl.tot,104
new_spam.csv,yesno:n,crl.tot,836
new_spam.csv,yesno:n,crl.tot,34
new_spam.csv,yesno:n,crl.tot,388
new_spam.csv,yesno:n,crl.tot,31
