fileName,groupName,attributeName,attributeValue
cities.csv,Continent:Africa,Quality of Electricity provision,2
cities.csv,Continent:Africa,Quality of Electricity provision,3
cities.csv,Continent:Africa,Quality of Electricity provision,2
cities.csv,Continent:Africa,Quality of Electricity provision,2
cities.csv,Continent:Africa,Quality of Electricity provision,4
cities.csv,Continent:Africa,Quality of Electricity provision,2
cities.csv,Continent:Africa,Quality of Electricity provision,4
cities.csv,Continent:Africa,Quality of Electricity provision,3
cities.csv,Continent:Africa,Quality of Electricity provision,3
cities.csv,Continent:Africa,Quality of Electricity provision,3
cities.csv,Continent:Africa,Quality of Electricity provision,3
cities.csv,Continent:Africa,Quality of Electricity provision,2
cities.csv,Continent:Africa,Quality of Electricity provision,3
cities.csv,Continent:Africa,Quality of Electricity provision,2
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,2
cities.csv,Country:USA,Quality of Electricity provision,2
cities.csv,Country:USA,Quality of Electricity provision,1
cities.csv,Country:USA,Quality of Electricity provision,1
