fileName,groupName,attributeName,attributeValue
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,3
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,2.75
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,1.5
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,2.25
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
Mroz.csv,work:yes,wagew,0
