fileName,groupName,attributeName,attributeValue
cities.csv,Continent:Africa,Education indicators,5
cities.csv,Continent:Africa,Education indicators,3
cities.csv,Continent:Africa,Education indicators,4
cities.csv,Continent:Africa,Education indicators,4
cities.csv,Continent:Africa,Education indicators,5
cities.csv,Continent:Africa,Education indicators,5
cities.csv,Continent:Africa,Education indicators,3
cities.csv,Continent:Africa,Education indicators,3
cities.csv,Continent:Africa,Education indicators,5
cities.csv,Continent:Africa,Education indicators,5
cities.csv,Continent:Africa,Education indicators,4
cities.csv,Continent:Africa,Education indicators,3
cities.csv,Continent:Africa,Education indicators,3
cities.csv,Continent:Africa,Education indicators,3
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,2
cities.csv,Country:USA,Education indicators,3
cities.csv,Country:USA,Education indicators,1
cities.csv,Country:USA,Education indicators,1
