fileName,groupName,attributeName,attributeValue
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Africa
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,Oceania
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
cities.csv,Country:USA,Continent,North America
