fileName,groupName,attributeName,attributeValue
cities.csv,Continent:Africa,Healthcare indicators,5
cities.csv,Continent:Africa,Healthcare indicators,3
cities.csv,Continent:Africa,Healthcare indicators,3
cities.csv,Continent:Africa,Healthcare indicators,4
cities.csv,Continent:Africa,Healthcare indicators,5
cities.csv,Continent:Africa,Healthcare indicators,5
cities.csv,Continent:Africa,Healthcare indicators,5
cities.csv,Continent:Africa,Healthcare indicators,4
cities.csv,Continent:Africa,Healthcare indicators,5
cities.csv,Continent:Africa,Healthcare indicators,5
cities.csv,Continent:Africa,Healthcare indicators,5
cities.csv,Continent:Africa,Healthcare indicators,4
cities.csv,Continent:Africa,Healthcare indicators,3
cities.csv,Continent:Africa,Healthcare indicators,3
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,2
cities.csv,Country:USA,Healthcare indicators,2
cities.csv,Country:USA,Healthcare indicators,1
cities.csv,Country:USA,Healthcare indicators,1
