fileName,groupName,attributeName,attributeValue
cities.csv,Continent:Africa,Over 3M people in city proper?,1
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Continent:Africa,Over 3M people in city proper?,1
cities.csv,Continent:Africa,Over 3M people in city proper?,1
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Continent:Africa,Over 3M people in city proper?,1
cities.csv,Continent:Africa,Over 3M people in city proper?,1
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Continent:Africa,Over 3M people in city proper?,1
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Continent:Africa,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,1
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,1
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
cities.csv,Country:USA,Over 3M people in city proper?,0
