fileName,groupName,attributeName,attributeValue
Airline.csv,pf:low,lf,0.534487
Airline.csv,pf:low,lf,0.532328
Airline.csv,pf:low,lf,0.547736
Airline.csv,pf:low,lf,0.540846
Airline.csv,pf:low,lf,0.591167
Airline.csv,pf:low,lf,0.575417
Airline.csv,pf:low,lf,0.594495
Airline.csv,pf:low,lf,0.597409
Airline.csv,pf:low,lf,0.490851
Airline.csv,pf:low,lf,0.473449
Airline.csv,pf:low,lf,0.503013
Airline.csv,pf:low,lf,0.512501
Airline.csv,pf:low,lf,0.566782
Airline.csv,pf:low,lf,0.558133
Airline.csv,pf:low,lf,0.558799
Airline.csv,pf:low,lf,0.57207
Airline.csv,pf:low,lf,0.524334
Airline.csv,pf:low,lf,0.537185
Airline.csv,pf:low,lf,0.582119
Airline.csv,pf:low,lf,0.579489
Airline.csv,pf:low,lf,0.606592
Airline.csv,pf:low,lf,0.60727
Airline.csv,pf:low,lf,0.582425
Airline.csv,pf:low,lf,0.573972
Airline.csv,pf:low,lf,0.432066
Airline.csv,pf:low,lf,0.439669
Airline.csv,pf:low,lf,0.488932
Airline.csv,pf:low,lf,0.484181
Airline.csv,pf:low,lf,0.529925
Airline.csv,pf:low,lf,0.532723
Airline.csv,pf:low,lf,0.549067
Airline.csv,pf:low,lf,0.442875
Airline.csv,pf:low,lf,0.462473
Airline.csv,pf:low,lf,0.519118
Airline.csv,pf:low,lf,0.529331
Airline.csv,pf:low,lf,0.557797
Airline.csv,pf:low,lf,0.556181
Airline.csv,pf:low,lf,0.569327
Airline.csv,pf:low,lf,0.448539
Airline.csv,pf:low,lf,0.475889
Airline.csv,pf:low,lf,0.500562
Airline.csv,pf:low,lf,0.500344
Airline.csv,pf:low,lf,0.528897
Airline.csv,pf:low,lf,0.495361
Airline.csv,pf:low,lf,0.510342
Airline.csv,pf:high,lf,0.638522
Airline.csv,pf:high,lf,0.676287
Airline.csv,pf:high,lf,0.605735
Airline.csv,pf:high,lf,0.61436
Airline.csv,pf:high,lf,0.633366
Airline.csv,pf:high,lf,0.650117
Airline.csv,pf:high,lf,0.625603
Airline.csv,pf:high,lf,0.624763
Airline.csv,pf:high,lf,0.628706
Airline.csv,pf:high,lf,0.58915
Airline.csv,pf:high,lf,0.532612
Airline.csv,pf:high,lf,0.526652
Airline.csv,pf:high,lf,0.540163
Airline.csv,pf:high,lf,0.528775
Airline.csv,pf:high,lf,0.654256
Airline.csv,pf:high,lf,0.631055
Airline.csv,pf:high,lf,0.56924
Airline.csv,pf:high,lf,0.589682
Airline.csv,pf:high,lf,0.587953
Airline.csv,pf:high,lf,0.565388
Airline.csv,pf:high,lf,0.577078
Airline.csv,pf:high,lf,0.55714
Airline.csv,pf:high,lf,0.611377
Airline.csv,pf:high,lf,0.645319
Airline.csv,pf:high,lf,0.611734
Airline.csv,pf:high,lf,0.580884
Airline.csv,pf:high,lf,0.572047
Airline.csv,pf:high,lf,0.59457
Airline.csv,pf:high,lf,0.585525
Airline.csv,pf:high,lf,0.583465
Airline.csv,pf:high,lf,0.631818
Airline.csv,pf:high,lf,0.604723
Airline.csv,pf:high,lf,0.587921
Airline.csv,pf:high,lf,0.616159
Airline.csv,pf:high,lf,0.605868
Airline.csv,pf:high,lf,0.594688
Airline.csv,pf:high,lf,0.635545
Airline.csv,pf:high,lf,0.518296
Airline.csv,pf:high,lf,0.546723
Airline.csv,pf:high,lf,0.554276
Airline.csv,pf:high,lf,0.517766
Airline.csv,pf:high,lf,0.580049
Airline.csv,pf:high,lf,0.556024
Airline.csv,pf:high,lf,0.537791
Airline.csv,pf:high,lf,0.525775
